f_Hz,H_real,H_imag,H_mag,H_phase_rad
4.085599999999693036e+08,-9.274879252713005284e-01,-3.515397210050069665e-01,9.918739975260666419e-01,-2.779299204484107388e+00
4.085799999999693036e+08,-2.118414602444766537e+00,2.028596572670049447e-01,2.128105370604967295e+00,3.046123630680907191e+00
4.085999999999693036e+08,-4.269687724760695136e-01,1.432425415714745354e-01,4.503562571848838125e-01,2.817904907887718746e+00
4.086199999999693036e+08,5.666870222237676558e-01,-1.333033409547519643e-01,5.821545858846598476e-01,-2.310325085550372359e-01
4.086399999999693036e+08,1.207655765819687782e-01,-1.777497885211841433e-01,2.148937221197982084e-01,-9.740209441634694043e-01
4.086599999999693036e+08,1.056151515827461612e-01,1.902065395426130179e+00,1.904995361863489389e+00,1.515326726215074249e+00
4.086799999999693036e+08,-1.855681217943569439e-01,-3.676962554190942312e-01,4.118689889704116314e-01,-2.038179135813813492e+00
4.086999999999693036e+08,-6.303114830364239252e-01,-5.792849296268057779e-01,8.560745267442020356e-01,-2.398354269240796643e+00
4.087199999999693036e+08,-3.120517689615655010e-01,-8.698467706218330209e-01,9.241264582692534368e-01,-1.915239013616694796e+00
4.087399999999693036e+08,1.447243718786681288e-01,-2.193408627202152184e-01,2.627842420590004169e-01,-9.875522585422965571e-01
4.087599999999693036e+08,1.963383423581957499e-01,8.408050595450804465e-01,8.634245148457220242e-01,1.341394652725710124e+00
4.087799999999693036e+08,5.772151330986239337e-01,7.419185324041727148e-01,9.400108608962045587e-01,9.096125997249440154e-01
4.087999999999693036e+08,-4.794109956665294492e-01,-2.825184717374204513e-01,5.564634665805301417e-01,-2.609075518001070737e+00
4.088199999999693036e+08,-1.453614775579231466e+00,-7.771506859564852876e-01,1.648320085561325365e+00,-2.650623884381147377e+00
4.088399999999693036e+08,1.921469056007860443e+00,-3.430349890351343856e+00,3.931837191877254778e+00,-1.060203016352895711e+00
4.088599999999693036e+08,8.044009850743057966e-01,-7.691888371572721539e-01,1.112974578324172681e+00,-7.630249426587870643e-01
4.088799999999693036e+08,1.017390048693167237e-01,-1.688931342596486918e+00,1.691992879747598044e+00,-1.510630345231451122e+00
4.088999999999693036e+08,-1.567760304519129511e+00,9.575611257074187477e-02,1.570681891893000337e+00,3.080590149846872183e+00
4.089199999999693036e+08,-1.184633907798690045e+00,7.509020874306583382e-01,1.402573149755161674e+00,2.576641412073839010e+00
4.089399999999693036e+08,3.126198425523253555e+00,7.929791889768948998e+00,8.523773578104327342e+00,1.195269971638460715e+00
4.089599999999693036e+08,7.347939540532760772e-02,-4.464844196776705521e-01,4.524903961014407061e-01,-1.407685168704024381e+00
4.089799999999693036e+08,-3.710605318953847931e-01,3.697652670350017323e-01,5.238437467756507093e-01,2.357942895205254352e+00
4.089999999999693036e+08,4.863422114835354471e+00,-1.648032972764631454e+00,5.135064492914283463e+00,-3.267188172720956740e-01
4.090199999999692440e+08,-1.855286407226689249e+00,2.317305200484664596e+00,2.968499797041156629e+00,2.245916654457585704e+00
4.090399999999692440e+08,-4.772752944534340291e-01,-2.654284009781654463e-01,5.461171511145185287e-01,-2.634053227255765073e+00
4.090599999999692440e+08,2.032958272518073262e+00,-3.919239939909225701e+00,4.415128655473059105e+00,-1.092291124620195841e+00
4.090799999999692440e+08,1.739940458941531487e+00,-1.869588727988405585e+00,2.553968443909002239e+00,-8.213010613176355834e-01
4.090999999999692440e+08,6.567113498417059825e-02,3.242356453878664779e-01,3.308193641705325927e-01,1.370958331103788064e+00
4.091199999999692440e+08,1.192442311315172754e-01,4.153449208086327782e-01,4.321233503291347922e-01,1.291218887059330189e+00
4.091399999999692440e+08,-5.600465946345620227e-02,3.146556849582918813e-01,3.196008791574102559e-01,1.746938874540958198e+00
4.091599999999692440e+08,7.304169189451037436e-01,6.942057818938308644e-01,1.007685736276981991e+00,7.599855810684428281e-01
4.091799999999692440e+08,9.282613154269957478e-01,7.782053255757769294e-01,1.211310281667235422e+00,6.976900246472242939e-01
4.091999999999692440e+08,1.042110941396166668e+00,1.371769265324111142e+00,1.722714756268563407e+00,9.211263143640644468e-01
4.092199999999692440e+08,-9.365832899038631920e-01,5.267848744285724694e-01,1.074565290177321275e+00,2.629238253827343552e+00
4.092399999999692440e+08,-1.354942103389510377e+00,-5.372130858553750832e-01,1.457554802795368643e+00,-2.764120840065061646e+00
4.092599999999692440e+08,-1.155836320269383100e+00,-4.308925700571562545e-01,1.233542056917529273e+00,-2.784754582547784185e+00
4.092799999999692440e+08,-1.646537435633481650e+00,4.664910650609514486e-01,1.711344337275284344e+00,2.865511305684764309e+00
4.092999999999692440e+08,-1.266653432165290305e-01,-6.935237448098379165e-01,7.049959530289675591e-01,-1.751445463651091217e+00
4.093199999999692440e+08,-1.689372022628167658e+00,3.724948884329826182e-01,1.729950945185292355e+00,2.924572053595861476e+00
4.093399999999692440e+08,1.507563063935346115e+00,-7.829452836907401236e-01,1.698749454450450003e+00,-4.790035390040137675e-01
4.093599999999692440e+08,6.089402252970694818e-01,2.184310071840552814e-01,6.469314514570200236e-01,3.444102900543612455e-01
4.093799999999692440e+08,8.347086788403907942e-01,1.073013260312488004e+00,1.359446959369105423e+00,9.096702366066874434e-01
4.093999999999692440e+08,-6.879794551935702884e-02,6.115762705632432628e-01,6.154337430006009413e-01,1.682818208960195960e+00
4.094199999999692440e+08,-4.667629941544447492e-02,9.374672472192683292e-01,9.386285295770595560e-01,1.620545036711450448e+00
4.094399999999692440e+08,3.535423070908910947e+00,-9.543121266236019862e-01,3.661956843729300193e+00,-2.636453707880882513e-01
4.094599999999692440e+08,-9.954122594050813788e-01,-9.953132100074499888e-01,1.407655480644771639e+00,-2.356244245620238598e+00
4.094799999999692440e+08,5.464597454714619218e+00,-1.568311840850292738e+00,5.685193696983835032e+00,-2.794832629439854554e-01
4.094999999999692440e+08,2.570418639099564473e+00,-5.050582488747323850e-01,2.619567867986410281e+00,-1.940170533461243740e-01
4.095199999999692440e+08,5.785863220086382430e-01,-1.227709232029020187e-01,5.914683690609131572e-01,-2.090899116181930695e-01
4.095399999999692440e+08,1.721445167637094542e-01,2.101089863957496806e-01,2.716238590699652788e-01,8.843910467449770385e-01
4.095599999999692440e+08,5.078134117824028015e-01,5.441714294938048369e+00,5.465357163893242998e+00,1.477747158246664361e+00
4.095799999999692440e+08,4.583886870504619293e-01,5.644462212574166138e+00,5.663044574925532260e+00,1.489763815744550080e+00
4.095999999999692440e+08,-4.006357293055621827e-01,-1.164836239793713757e+00,1.231808610593771558e+00,-1.902063814236703676e+00
4.096199999999692440e+08,-9.871295936072359556e-01,-1.173189319062722946e+00,1.533231232703678781e+00,-2.270280453957875366e+00
4.096399999999692440e+08,-1.403943089254136911e+00,-3.443343088782757189e+00,3.718557223565670533e+00,-1.957945897827289450e+00
4.096599999999692440e+08,5.667126461135097770e+00,-9.096380042842636016e+00,1.071729687049507085e+01,-1.013630036811164148e+00
4.096799999999692440e+08,1.103005116273175767e+00,-1.085693825914645222e-01,1.108335507579313095e+00,-9.811448549624651738e-02
4.096999999999692440e+08,3.175228101837712646e-01,4.308555471490965738e-01,5.352170003803565779e-01,9.356939291516752633e-01
4.097199999999692440e+08,-6.771102005334055374e-01,-3.165634475599221620e-01,7.474561124222693920e-01,-2.704263918501315089e+00
4.097399999999692440e+08,-2.509712724326140093e-02,1.482403682440847970e+00,1.482616114680415542e+00,1.587724731740173922e+00
4.097599999999692440e+08,1.007691976758510188e+00,1.664747526634233532e+00,1.945977247415362710e+00,1.026479954524070592e+00
4.097799999999692440e+08,1.275021544245862615e-01,-5.338873050924493047e-01,5.489011331030290153e-01,-1.336368816655818526e+00
4.097999999999691844e+08,3.340052709595875413e-01,-2.426243706465807393e-01,4.128269689112339380e-01,-6.282310040829414133e-01
4.098199999999691844e+08,7.548909404988856098e-01,-1.772272155424214068e-01,7.754159000021937365e-01,-2.305958311240208225e-01
4.098399999999691844e+08,6.483212384533996175e-01,6.475135339552917646e-01,9.162937328635509804e-01,7.847748552329318894e-01
4.098599999999691844e+08,-5.956501172020425838e-02,1.246123665467264857e-01,1.381167351105715702e-01,2.016691509529504156e+00
4.098799999999691844e+08,-2.248690045040362684e-01,5.224584937127468853e-01,5.687960503020643710e-01,1.977236550110134772e+00
4.098999999999691844e+08,-5.132560099369711804e-01,2.850471830087587533e-01,5.870976309589820419e-01,2.634635665772693258e+00
4.099199999999691844e+08,-7.335954643670500319e-02,8.879784472080531899e-01,8.910035610251084703e-01,1.653223250119524312e+00
4.099399999999691844e+08,1.255460971803829873e+00,7.747446322336379865e-01,1.475266585027076527e+00,5.528980436203109194e-01
4.099599999999691844e+08,-5.537914840937280259e-01,7.938890509401872464e-01,9.679591071204635133e-01,2.179888114773391727e+00
4.099799999999691844e+08,1.411074816541943777e+00,2.695433985769092877e-01,1.436588243581044644e+00,1.887461458696469141e-01
4.099999999999691844e+08,-9.490949170383108924e-02,-1.384720606733288450e-01,1.678759160886326984e-01,-2.171659922257837660e+00
4.100199999999691844e+08,2.170345603713911053e+00,1.023919841182567403e+00,2.399752462385992491e+00,4.408156399909183842e-01
4.100399999999691844e+08,1.186730616041556385e-01,-1.235451001309792574e+00,1.241137571821864016e+00,-1.475033665036364683e+00
4.100599999999691844e+08,-4.313518219031292622e-01,-2.420000872844312589e-01,4.945992686052227416e-01,-2.630322731894844779e+00
4.100799999999691844e+08,1.576654980486774105e-01,4.007458538847500362e-01,4.306456184390536346e-01,1.195966419728474728e+00
4.100999999999691844e+08,4.800074254619098035e-02,-4.812103403118800915e-01,4.835984521357167831e-01,-1.471375182338409138e+00
4.101199999999691844e+08,2.887487915788929382e-01,1.552220044258783238e+00,1.578848609093667976e+00,1.386875494339195436e+00
4.101399999999691844e+08,3.599082247023757675e-01,1.403720344315887436e+00,1.449125507074776831e+00,1.319807055025876696e+00
4.101599999999691844e+08,1.542262177935398437e+00,1.296267603388099765e+00,2.014666802497020015e+00,6.989514768959416147e-01
4.101799999999691844e+08,6.304082575256388488e+00,-2.742532899378077982e+00,6.874805002312599278e+00,-4.103444331066838924e-01
4.101999999999691844e+08,-1.091004336514731637e-02,-1.787888276126998743e-01,1.791213943820031684e-01,-1.631742706127613074e+00
4.102199999999691844e+08,2.440060637452830805e-01,9.776395123138163779e-02,2.628626053755823144e-01,3.810769142804034115e-01
4.102399999999691844e+08,-1.299244764118811235e-01,1.242781858036128145e-01,1.797927613602359753e-01,2.378402606651654150e+00
4.102599999999691844e+08,1.619758964676140778e+00,-3.374993755084862990e+00,3.743554721185540224e+00,-1.123333675905549667e+00
4.102799999999691844e+08,1.101380917963655337e+00,6.747671256097508008e-03,1.101401587760724388e+00,6.126478790441589224e-03
4.102999999999691844e+08,4.316496816250625645e-01,-1.419571152874717912e+00,1.483746509927175383e+00,-1.275609343449586763e+00
4.103199999999691844e+08,-2.851435397206407707e-01,2.006903041184925907e-01,3.486881650007491729e-01,2.528306173618198205e+00
4.103399999999691844e+08,-1.274180129934819172e-03,1.038001250205066395e+00,1.038002032253446005e+00,1.572023858543716957e+00
4.103599999999691844e+08,2.988478116299857490e-01,6.679668198496359066e-01,7.317716084517540409e-01,1.150107343266028037e+00
4.103799999999691844e+08,6.027651916532441589e-01,5.273325600078647701e-01,8.008779589383269171e-01,7.187482628929271478e-01
4.103999999999691844e+08,9.008798588828532683e-01,9.885274409918680671e-01,1.337449446422077193e+00,8.317538605505916394e-01
4.104199999999691844e+08,3.178591712350229415e-01,4.741203181061497962e-01,5.708104140424317130e-01,9.802005940424424191e-01
4.104399999999691844e+08,-2.136086949661956114e-01,-2.023051617688588877e+00,2.034297550113448150e+00,-1.675993911479720655e+00
4.104599999999691844e+08,-3.686532845388811874e-01,-8.962787140920427387e-01,9.691340348660710813e-01,-1.961019184512101665e+00
4.104799999999691844e+08,7.930780567070192522e-01,-2.463099551371372709e-01,8.304465052186328355e-01,-3.011298702017640716e-01
4.104999999999691844e+08,6.534413445758661121e-01,2.011502290448362873e-01,6.837009620045199076e-01,2.986266395179074662e-01
4.105199999999691844e+08,7.494932316200954014e-01,3.307150106747940299e-01,8.192145766097933546e-01,4.155548971612118003e-01
4.105399999999691844e+08,1.892978113640431337e+00,-1.357320406440506222e+00,2.329309945984326724e+00,-6.220637008217960728e-01
4.105599999999691844e+08,-1.545967310266690431e+00,-4.468969084801868719e-01,1.609264357159001513e+00,-2.860190829022996262e+00
4.105799999999691844e+08,-8.275846200156626864e-01,2.660802016901756550e-01,8.693071821962321533e-01,2.830516770602098386e+00
4.105999999999691248e+08,-1.477968742441430061e-01,4.983580503214534163e-01,5.198121414093166415e-01,1.859101206239319071e+00
4.106199999999691248e+08,1.310719077683962161e-02,-3.718631435882513991e-01,3.720940687640652556e-01,-1.535563561658997545e+00
4.106399999999691248e+08,-9.158845809182096787e-01,-1.144889982605263867e+00,1.466157439647463478e+00,-2.245522673151204796e+00
4.106599999999691248e+08,-1.403807123326844541e+00,7.997900048115735849e-01,1.615654199171248084e+00,2.623728490379677147e+00
4.106799999999691248e+08,-3.252270625919937569e-02,9.164613697292847139e-01,9.170382590865545636e-01,1.606268704785061230e+00
4.106999999999691248e+08,-2.481953212204417725e-01,1.393726663006473965e+00,1.415653534114502232e+00,1.747029231900082857e+00
4.107199999999691248e+08,4.140106023995926976e-01,1.098923332421013699e+00,1.174324175617013966e+00,1.210499276448475436e+00
4.107399999999691248e+08,9.660349421337675047e-01,-2.129901233498056712e+00,2.338739569486079972e+00,-1.144987041199371225e+00
4.107599999999691248e+08,-1.933083746011212023e+00,-1.007542473785911552e+00,2.179897842921858953e+00,-2.661121420367448032e+00
4.107799999999691248e+08,2.153934719239901874e+00,-1.394864929050648739e+00,2.566141645553212225e+00,-5.746786125100097342e-01
4.107999999999691248e+08,-1.418639178336980278e+00,-1.433484197629877541e-02,1.418711600716335841e+00,-3.131488354805123109e+00
4.108199999999691248e+08,-1.754135050684397235e-01,-1.676133434382592602e-01,2.426193122134908953e-01,-2.378929788219743102e+00
4.108399999999691248e+08,-2.589488034381243198e-01,-6.701252962006445379e-01,7.184165890415100675e-01,-1.939539955282683747e+00
4.108599999999691248e+08,-7.192215820607501808e-02,-8.102233004194606680e-01,8.134092410242358406e-01,-1.659332580006960045e+00
4.108799999999691248e+08,2.997935245094760504e-01,4.071263585638943971e-01,5.055967060566263216e-01,9.360790027562964077e-01
4.108999999999691248e+08,1.220052979698626583e+00,-5.769170729171280154e-01,1.349578668434991080e+00,-4.417027305639253942e-01
4.109199999999691248e+08,5.573004531690446683e-02,-3.334572429812673877e-01,3.380821954017872444e-01,-1.405198808752497364e+00
4.109399999999691248e+08,1.968593984802834429e-01,4.353746702234209676e-01,4.778124383502082573e-01,1.146146856430006578e+00
4.109599999999691248e+08,1.632411601945576440e-01,1.831131771673636166e+00,1.838393657956394867e+00,1.481883682475142239e+00
4.109799999999691248e+08,1.943669990203807652e-01,2.927211973274346235e-01,3.513747709682578102e-01,9.846418559980817387e-01
4.109999999999691248e+08,-9.386163393518598408e-01,-1.144695834807874096e-01,9.455706837886581617e-01,-3.020236268862217077e+00
4.110199999999691248e+08,-1.627185518604040704e-01,-9.852934339181387280e-01,9.986393132867064093e-01,-1.734466339787495093e+00
4.110399999999691248e+08,-1.762873295373559857e-01,-1.710334160874203091e+00,1.719395290329910342e+00,-1.673505494379496916e+00
4.110599999999691248e+08,4.993403060600190013e-01,-7.660182951215382952e-01,9.143985836149473023e-01,-9.931113435276613943e-01
4.110799999999691248e+08,1.938717498417267260e+00,-9.940565538284288349e-01,2.178709244226626929e+00,-4.737869915646199526e-01
4.110999999999691248e+08,5.145642767034087628e-01,9.434296308222998029e-01,1.074632896934019533e+00,1.071477138581049093e+00
4.111199999999691248e+08,-9.887862824796743721e-01,2.297117733469288825e-01,1.015118619292427971e+00,2.913324879347701124e+00
4.111399999999691248e+08,-2.194698605508275113e-01,3.486283886367886817e-03,2.194975486549588795e-01,3.125708966025338320e+00
